airtemperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,type_l,type_m,target
302.95361883489335,311.1662682435588,1373,48.1915670608897,65,True,False,1
300.5638523894555,310.3237731799885,1490,40.809418512757006,201,True,False,1
302.76986187409153,311.2156041301188,1496,44.10994233371753,227,True,False,1
299.90853506386514,309.0844289935897,1304,61.681315255698024,41,True,False,1
301.503742821532,311.167914273844,1399,56.950535788475015,193,True,False,1
302.30487442432354,310.7540620202696,1369,52.32673503241115,89,True,False,1
298.5804031831444,309.5509873844331,1293,66.73529895845365,11,True,False,1
302.29858959733093,310.4685472035587,1341,49.12299038042705,156,True,False,1
303.2,311.4,1350,52.51252700450763,8,True,False,1
303.6695916784903,311.8898638928301,1330,52.51755007094199,66,True,False,1
301.22189682604466,310.35477536291035,1380,52.09590683179114,216,True,False,1
300.9628764722428,311.0371235277572,1265,69.60424955926815,8,True,False,1
301.36382456510023,310.4255298260401,1382,50.8158588555125,17,True,False,1
302.51271811892167,310.2,1309,55.06832198942185,86,True,False,1
302.76158485344143,311.1210085430991,1324,50.57311106028844,220,True,False,1
303.21283209474103,311.8,1366,51.80180899806594,201,True,False,1
302.61225464876463,310.9650869490391,1371,51.350055957275025,56,False,True,1
299.75761224054224,310.1208584153728,1427,51.92220027279708,73,True,False,1
300.65623639402577,310.96625816358454,2610,12.333129081792269,84,False,True,1
297.7570546588023,308.2159135656263,2355,14.106306881887441,157,True,False,1
299.441121429183,308.7202145507855,1383,53.573866402003155,217,True,False,1
298.3906513264781,307.9780143122834,2566,12.8,119,True,False,1
303.563199101221,312.61318404500565,1359,56.90786224711418,193,True,False,1
302.4230638640214,310.36144704814996,1342,61.13148747882155,103,True,False,1
298.63659829821097,309.94574787276366,1370,53.07319659642193,226,True,False,1
299.1033045201233,309.1558797046913,1400,55.71022330269143,204,True,False,1
301.32893023266774,310.8284593022913,1285,66.08286627820011,11,True,False,1
302.1142110814754,310.01421108147537,1356,46.023720295899444,6,False,True,1
303.09265826977094,311.3235443596946,1339,52.79139321557149,178,True,False,1
301.9682289191546,310.56822891915465,1334,52.083867284804526,205,True,False,1
299.6740914707055,309.07060205026613,1311,66.64966552762994,70,True,False,1
300.6624445591117,310.79435126187815,1724,28.60397145192897,221,False,True,1
300.79414726170796,310.8537624746163,2608,12.252090263675731,42,True,False,1
302.4071048343631,310.77322379140924,1374,47.35355241718154,19,True,False,1
299.23886457061724,310.3633187423703,1244,73.11318795684964,195,True,False,1
301.6995458014126,310.2659096690211,1327,54.96911449605874,79,True,False,1
298.2021449059441,309.9667006377623,1334,71.14157324615374,29,True,False,1
300.4791434107616,310.0097975743377,1394,47.06406564122515,209,True,False,1
301.18747732861306,310.2547186731571,1269,58.30499072980023,196,True,False,1
301.1098541341485,310.13490622909546,1390,53.43717372415034,29,True,False,1
299.8433788020159,309.936932285436,1320,67.36881550552661,19,True,False,1
297.4842583449764,308.0421291724882,1313,61.119290275837265,195,True,False,1
302.05625681764207,310.22606673091155,1443,40.461706769458445,212,True,False,1
300.1081240488613,309.9162480977227,2513,13.202708016287115,174,True,False,1
302.02930985065916,311.88116422409485,1476,45.56603719506101,247,True,False,1
300.9242825019416,310.13831022815526,2599,12.418703634951568,52,True,False,1
300.8853997773003,310.474507538131,2783,7.1962920164696325,45,True,False,1
302.2741735642113,310.8225206926338,1360,48.60661148630973,131,False,True,1
300.27488990683173,309.8768553272811,1400,54.97122328953688,205,True,False,1
302.56726547452706,312.0792415204318,1288,68.48562874491431,0,True,False,1
300.76458707443476,310.1479610160497,1385,53.12286483508075,42,True,False,1
298.38074374886753,309.1917940089539,1268,67.78183906731303,190,True,False,1
302.32445428196814,310.7244542819682,1350,50.818780852484366,105,True,False,1
301.1875132309405,310.5750052923762,1379,51.52145427725581,209,True,False,1
299.08634219553005,308.353934857177,1371,63.23136652623397,30,True,False,1
302.7,310.5877088817458,1349,50.0446348841029,6,True,False,1
300.88464703539967,310.28925292477976,2697,11.531402339823826,28,False,True,1
298.7068317361533,309.10487981153807,1599,36.404879811538045,221,False,False,1
303.12287243916285,311.3611703904932,1338,57.12021414828035,2,True,False,1
302.54238623555153,311.0385064203152,1365,51.10087519614586,135,False,True,1
301.3473939096247,310.67630304518764,1377,58.45740170679073,129,False,True,1
302.43254856415723,310.7744114231179,1350,47.529068570519655,108,True,False,1
299.5310541167293,310.98967235213814,1718,27.827635291823317,221,False,True,1
300.89972248912363,309.89268865411077,1336,54.949791866842716,205,True,False,1
300.33543605279533,310.3390347035396,1257,70.32722268594115,114,True,False,1
298.9872108634164,309.3241171005323,1305,61.102679677836925,193,True,False,1
303.516126261448,311.84902727060637,1310,53.69680051624411,86,True,False,1
302.28776676291625,311.8007196021814,1369,56.22806448507455,208,True,False,1
303.745635092735,312.76757965764943,1272,67.16283827395262,159,True,False,1
298.5459845050426,308.302575474741,1411,51.87314453536726,217,True,False,1
301.6663838241279,310.3728815504757,1342,52.29774491173409,64,True,False,1
302.87926613564287,311.1396330678214,1363,51.3427497950719,102,True,False,1
299.5760394092573,309.7257424351838,1590,37.025742435183766,223,False,False,1
301.6225143241556,311.5316022918649,1319,65.4891702057564,25,True,False,1
299.8526536665423,309.91743628123834,2310,15.299655177172717,212,True,False,1
300.9359016748151,310.69030962238656,1357,62.80992676584043,67,True,False,1
300.3226515936277,311.356955994207,2036,20.409393625489244,222,True,False,1
300.3804085178298,309.49110891841633,1323,68.06608947923749,77,True,False,1
302.3,311.5483744621831,1363,52.43432998691712,122,False,True,1
298.4580753359644,309.06961153019915,1429,54.33427316780939,29,True,False,1
302.3830695651471,310.2887130434314,1374,51.030695651470936,163,True,False,1
298.13401726028405,308.82145314213244,1478,58.265469794502856,177,True,False,1
301.4447838515256,311.8503068322632,1370,58.161966458264914,210,True,False,1
299.6820852956356,309.7673798310654,1427,49.922593070154356,229,True,False,1
298.7633499459549,309.77182271253315,2621,12.076059095822282,103,False,True,1
300.1130646043293,311.3754207381893,1692,29.068821933069998,216,False,True,1
302.73084954342875,311.1587996679482,1326,55.89689775865017,4,True,False,1
302.1,310.7439110214416,1362,49.62962589340054,212,True,False,1
303.0790361359404,311.2306505903165,1355,52.275855312848805,8,True,False,1
302.50103387881916,310.2494830605904,2675,10.923707651476063,88,False,True,1
301.73715674939484,310.58286093165316,2670,11.805713022782289,123,False,True,1
299.33377268543313,310.29868194370056,1723,27.508336204645914,212,False,True,1
303.57291512022044,311.9063585096361,2663,11.426754711532539,74,False,True,1
301.02575812931207,310.47708257219597,1269,60.46798502045133,199,True,False,1
302.8780584879609,311.2926994295335,1276,62.26103045697906,153,True,False,1
303.6429164423455,312.8788212555237,1364,59.91795240658909,205,True,False,1
302.1479317120064,310.6760341439968,1313,52.99172684802569,8,True,False,1
302.5584147117682,310.9173258449607,1373,47.6707926441159,66,True,False,1
298.65078307054694,309.7666925119727,2618,12.079702278964836,101,True,False,1
300.16155467888086,310.7620357857342,1728,28.05460835748221,222,False,True,1
301.6917743167746,311.7699790210661,1265,69.05448823927122,221,True,False,1
302.15235685720734,310.3751309365115,1366,66.26531513499764,81,True,False,1
302.48578659158665,311.1357573911382,1421,48.206921768033126,104,True,False,1
301.57754659772075,310.70007889058684,1565,38.79362982254129,213,False,True,1
302.0791248586703,311.0385596904371,1306,69.47064733517315,53,True,False,1
302.1488117917008,311.0598265313268,1335,62.5423242717721,204,True,False,1
302.6965546209867,310.6942577016445,1346,48.01612043970288,170,True,False,1
302.5194774403969,311.1011876536971,1376,50.2510689083864,33,True,False,1
299.76986383263716,309.44747794673,1343,60.15793440310126,190,True,False,1
302.64593804298516,310.95375024132676,1371,47.069374638009876,24,True,False,1
301.61020518376597,310.1,1361,55.78469222435108,69,True,False,1
301.5228799294811,311.8695229655748,1399,51.05335696390634,217,True,False,1
302.01640015661593,310.22539976507613,1375,49.662997259221235,160,True,False,1
298.6172212583868,308.89510802683776,1284,61.22133102012834,216,True,False,1
302.49472418060566,310.684172541817,1326,50.03876953172258,119,False,True,1
302.78526027575975,310.6253549214906,1359,51.76308342395068,61,False,True,1
299.96683940206873,311.2176167113779,1706,28.535751628962046,216,False,True,1
299.36076984009975,310.6330125666251,1728,27.468912033624235,226,False,True,1
299.49418583126277,310.0985464578157,1365,57.61395277087585,203,True,False,1
302.3008719159913,310.10043595799567,1321,52.690844882091184,134,False,True,1
303.7547906632431,312.97190687918885,1254,58.39106953216125,213,True,False,1
301.3737380136095,310.7637413202,1442,43.96248760028572,208,True,False,1
299.3466989983837,310.18539580713286,1435,48.373020964335915,227,True,False,1
303.23330076330524,311.4666015266104,1316,51.16963053922458,225,True,False,1
302.8022939423375,311.49022405652573,1338,62.33959719386138,56,True,False,1
300.550010050626,310.0714400578583,2578,12.671419956606274,85,True,False,1
296.9031471833113,307.69356202066234,2270,15.2638053425166,177,True,False,1
302.64566872156644,310.93425154117483,1344,49.84842334509089,168,True,False,1
303.18291220547945,311.3726595287671,1350,53.71114346849317,7,True,False,1
300.066295105051,309.3827126303446,1300,65.53283505058728,47,True,False,1
300.25356278764514,309.97061037778417,1677,28.70190911850366,160,False,True,1
302.58617907908285,310.88617907908286,1362,55.234417851193385,152,True,False,1
302.24020663427217,310.82274537819825,1339,55.69994086734026,60,True,False,1
298.89998030235733,309.12640245811605,1619,35.09811692408352,220,True,False,1
302.2939133101913,310.8359836337126,1428,50.4286116870329,111,True,False,1
297.3893614519459,308.1697647454538,1338,60.53258780000883,207,True,False,1
298.0533490465522,308.8356613968894,1287,62.16348031041986,194,True,False,1
303.32992766040735,311.73085648029627,2658,11.500928819888905,62,False,True,1
300.35312991467936,311.7394594731275,1271,59.39919786261268,197,True,False,1
300.0309257456988,310.09138582063815,1357,59.36907425430116,190,True,False,1
300.28835957409234,310.2970898935231,1362,60.26119858030783,205,True,False,1
302.1118117890362,310.27395966907915,1303,56.810515339543635,18,True,False,1
303.60675165481024,312.55246302196235,1250,57.379469641203315,217,True,False,1
301.5585463725327,310.97927318626637,1598,36.425048720075324,227,True,False,1
296.9979963227682,307.90275284367436,1385,61.744307021040676,101,True,False,1
296.7359424830963,307.8416067532253,1385,62.31132854025802,99,True,False,1
298.79050203970644,308.9047761218385,1379,61.46030755144588,97,True,False,1
301.8486068295278,309.7010562987729,1298,65.1066289806617,227,True,False,1
302.7,310.5438956394486,1354,43.051025724284976,10,True,False,1
301.91140681871104,310.8336881824533,1265,57.264669182220395,199,True,False,1
300.63932804202176,311.2314232856298,1368,62.14505818513239,210,True,False,1
301.6239297097689,310.42678381705184,1283,60.621954230374776,169,True,False,1
300.15880841156223,310.39320452930275,1286,67.4656038822595,10,True,False,1
299.468301503354,310.1970228903795,1438,46.42521942281558,54,False,True,1
301.63059234709755,310.72894775535605,1353,57.748682856253765,116,False,True,1
297.2448337390065,307.9258133648825,1325,75.36467644805552,171,True,False,1
299.8842683050791,310.3771845320494,1299,61.21968717022771,198,True,False,1
302.36541958258874,312.06616783303554,1452,52.278442889285984,211,True,False,1
301.96376859245817,310.4127537184916,1370,50.93477689050205,151,True,False,1
298.78436023727414,309.9255925220031,1365,49.91943109835823,224,True,False,1
301.1424670704616,311.04971750454297,1238,64.68493414092322,178,True,False,1
302.34828944365984,310.70684222536056,1368,47.096185021183786,136,False,True,1
299.10281613912383,309.4232466783234,1374,52.052125634894466,223,True,False,1
301.7608544919299,311.07081822005006,1376,54.295727540350576,212,True,False,1
303.2781082103588,311.42248656828707,1366,47.25443208477997,63,True,False,1
301.3133648408709,310.91497636934685,1206,64.61208646356943,46,True,False,1
302.02850572168904,310.90143478317555,1399,49.64220366344556,208,True,False,1
301.91910139187866,310.39617972162426,1370,51.73056222700592,153,True,False,1
302.9232636137434,311.3232636137434,1321,55.360859586387654,92,True,False,1
299.94258789970615,310.4986744712547,1366,57.36613162819963,202,True,False,1
301.9150010961516,310.39925104134403,1323,48.94025257595628,78,True,False,1
298.48210623768625,308.73303701196886,1402,58.76323989090096,196,True,False,1
302.3502231288857,310.8502231288857,1324,61.525111564442874,44,True,False,1
297.29404391373527,307.8985109784338,1547,36.07911443889581,205,True,False,1
301.9098880753422,309.7839662195807,1298,64.9444139182117,227,True,False,1
299.1860363600835,309.1059844171071,1345,60.70398961140471,190,True,False,1
303.8181157508959,312.7787438339306,1360,59.044199267022314,196,True,False,1
301.2959760505324,312.0501639015959,1366,58.946139952128235,193,True,False,1
302.4486026366637,310.26852981778177,1331,50.36014563776388,145,True,False,1
300.6715289106328,309.96956531210805,1334,70.19270663405077,186,True,False,1
302.4330585406455,311.94550230278367,1363,60.056221881069085,205,True,False,1
301.89014672034904,312.47725096632394,1518,37.509853279650926,210,True,False,1
297.2904198907878,308.2936132605252,1362,53.186447014589326,212,True,False,1
303.3935345834984,311.7935345834984,1342,50.10913716541188,93,True,False,1
302.74966024287187,311.0275135222337,1340,50.965081133401995,167,True,False,1
303.0433152967848,311.11796753421265,1349,48.18566452019767,9,True,False,1
300.6795566311927,309.9784867497707,1341,63.8902939860094,192,True,False,1
302.0219867868505,310.21701981972427,1375,49.5652312301167,160,True,False,1
300.8638381893269,311.97734989591913,1269,59.131788501569574,200,True,False,1
302.4070739024802,310.2070739024802,1330,46.4196073224274,53,True,False,1
300.8482733917752,310.2875827484853,1379,56.35929502900622,204,True,False,1
